subject	subject_label	subject_taxon	subject_taxon_label	object	object_label	relation	relation_label	evidence	evidence_label	source	is_defined_by	qualifier
HGNC:7121	MKS1	NCBITaxon:9606	Homo sapiens	HP:0000819	Diabetes mellitus	RO:0002200	has phenotype	ECO:0000246|ECO:0000322	imported manually asserted information used in automatic assertion|computational combinatorial evidence used in automatic assertion	PMID:11285252|PMID:12524598|PMID:15666242|PMID:18319026|PMID:12118255	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:583	APC	NCBITaxon:9606	Homo sapiens	HP:0000831	Insulin-resistant diabetes mellitus	RO:0002200	has phenotype	ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|sequencing assay evidence	PMID:19032932|PMID:11466687|PMID:23445230|PMID:18566119|PMID:9280141|PMID:17031537	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:14378	NOP10	NCBITaxon:9606	Homo sapiens	HP:0000819	Diabetes mellitus	RO:0002200	has phenotype	ECO:0000304|ECO:0000322	imported manually asserted information used in automatic assertion|traceable author statement used in manual assertion		https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:25784	DCAF17	NCBITaxon:9606	Homo sapiens	HP:0000831	Insulin-resistant diabetes mellitus	RO:0002200	has phenotype	ECO:0000304|ECO:0000322|ECO:0000220	imported manually asserted information used in automatic assertion|sequencing assay evidence|traceable author statement used in manual assertion	PMID:6876115|PMID:18175354|PMID:26612766|PMID:26633545|PMID:17710875|PMID:20507343|PMID:21044051|PMID:19026396|PMID:18049083	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:613	APOE	NCBITaxon:9606	Homo sapiens	HP:0009800	Maternal diabetes	RO:0002200	has phenotype	ECO:0000246	computational combinatorial evidence used in automatic assertion	PMID:17655730|PMID:1705107|PMID:130944|PMID:8841204|PMID:10817024	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/coriell.ttl|https://data.monarchinitiative.org/ttl/gwascatalog.ttl	inferred
HGNC:28396	TMEM67	NCBITaxon:9606	Homo sapiens	HP:0000819	Diabetes mellitus	RO:0002200	has phenotype	ECO:0000501	evidence used in automatic assertion	PMID:16415887	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:473	AMT	NCBITaxon:9606	Homo sapiens	HP:0000819	Diabetes mellitus	RO:0002200	has phenotype	ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|sequencing assay evidence	PMID:18809813|PMID:18001328|PMID:8005589|PMID:9621520|PMID:20949620|PMID:11286506|PMID:9600239|PMID:19397231|PMID:28462797|PMID:16193255|PMID:10873393|PMID:11139253|PMID:4434100|PMID:11458189	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:7421	MT-CO2	NCBITaxon:9606	Homo sapiens	HP:0005978	Type II diabetes mellitus	RO:0002200	has phenotype	ECO:0000304|ECO:0000246|ECO:0000322	imported manually asserted information used in automatic assertion|computational combinatorial evidence used in automatic assertion|traceable author statement used in manual assertion	PMID:7910800|PMID:8063037|PMID:8737023|PMID:7713314	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/orphanet.ttl	inferred through variant
HGNC:4170	GATA1	NCBITaxon:9606	Homo sapiens	HP:0009800	Maternal diabetes	RO:0002200	has phenotype	ECO:0000246|ECO:0000220	computational combinatorial evidence used in automatic assertion|sequencing assay evidence	PMID:17655730|PMID:1705107|PMID:130944|PMID:8841204|PMID:10817024	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl	inferred through variant
HGNC:11006	SLC2A2	NCBITaxon:9606	Homo sapiens	HP:0005978	Type II diabetes mellitus	RO:0002200	has phenotype	ECO:0000304	traceable author statement used in manual assertion	PMID:8027028|PMID:11810292	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:50665	FOXC2-AS1	NCBITaxon:9606	Homo sapiens	HP:0000819	Diabetes mellitus	RO:0002200	has phenotype	ECO:0000304	traceable author statement used in manual assertion	PMID:12114478|PMID:10417285|PMID:11499682|PMID:16081467|PMID:11078474	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:10769	SF3B2	NCBITaxon:9606	Homo sapiens	HP:0000831	Insulin-resistant diabetes mellitus	RO:0002200	has phenotype	ECO:0000246	computational combinatorial evidence used in automatic assertion	PMID:26619011|PMID:19032932|PMID:23445230|PMID:18566119|PMID:9280141|PMID:17031537	https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
HGNC:11621	HNF1A	NCBITaxon:9606	Homo sapiens	HP:0100651	Type I diabetes mellitus	RO:0002200	has phenotype	ECO:0000501|ECO:0000220	evidence used in automatic assertion|sequencing assay evidence	PMID:9313763|PMID:11668618	https://data.monarchinitiative.org/ttl/omim.ttl|https://data.monarchinitiative.org/ttl/hpoa.ttl|https://data.monarchinitiative.org/ttl/clinvar.ttl	inferred through variant
